company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/gilt-groupe,Gilt Groupe,fashion,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-c+,2011-05-08,2011,138000000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-a,2011-05-19,2011,6000000
/company/opinionaided,Thumb,mobile,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-a,2011-08-15,2011,5540000
/company/chartbeat,Chartbeat,analytics,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-b,2012-04-16,2012,9500000
/company/karma-2,"Karma Mobility, Inc.",mobile,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,angel,2012-08-15,2012,1000000
/company/jibe,JIBE,enterprise,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-b,2013-02-05,2013,10000000
/company/pulsepoint,PulsePoint,advertising,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,venture,2013-01-01,2013,3000000
/company/yodle,Yodle,advertising,USA,NY,New York,New York,/financial-organization/draper-fisher-jurvetson,Draper Fisher Jurvetson (DFJ),,USA,CA,SF Bay,Menlo Park,series-c+,2013-02-27,2013,5000000
/company/tidal,Tidal,web,USA,NY,New York,New York,/financial-organization/dreamit-ventures,DreamIt Ventures,,USA,PA,Philadelphia,Bryn Mawr,angel,2009-08-01,2009,
/company/showme,ShowMe,education,USA,NY,New York,New York,/financial-organization/dreamit-ventures,DreamIt Ventures,,USA,PA,Philadelphia,Bryn Mawr,angel,2010-05-01,2010,25000
/company/cognection,Cognection,ecommerce,USA,NY,New York,New York City,/financial-organization/dreamit-ventures,DreamIt Ventures,,USA,PA,Philadelphia,Bryn Mawr,angel,2011-04-01,2011,25000
/company/spling,Spling,advertising,USA,NY,New York,New York,/financial-organization/dreamit-ventures,DreamIt Ventures,,USA,PA,Philadelphia,Bryn Mawr,angel,2011-09-01,2011,25000
/company/clrtouch,ClrTouch,advertising,USA,NY,New York,Brooklyn,/financial-organization/dreamit-ventures,DreamIt Ventures,,USA,PA,Philadelphia,Bryn Mawr,angel,2011-09-01,2011,20000
/company/sense-networks,Sense Networks,mobile,USA,NY,New York,New York City,/financial-organization/drobny-global,Drobny Global Advisors,,,,unknown,,series-a,2008-04-01,2008,3000000
/company/merchantry,Merchantry,ecommerce,USA,NY,New York,New York,/financial-organization/e-ventures,e.ventures,,USA,CA,SF Bay,San Francisco,series-a,2010-09-27,2010,4600000
/company/amplify,Amplify,education,USA,NY,New York,Brooklyn,/financial-organization/e-ventures,e.ventures,,USA,CA,SF Bay,San Francisco,venture,2011-12-14,2011,4500000
/company/dropgifts,DropGifts,ecommerce,USA,NY,New York,New York,/financial-organization/e-ventures,e.ventures,,USA,CA,SF Bay,San Francisco,venture,2012-04-01,2012,
/company/merchantry,Merchantry,ecommerce,USA,NY,New York,New York,/financial-organization/e-ventures,e.ventures,,USA,CA,SF Bay,San Francisco,series-b,2013-05-07,2013,7000000
/company/refinery29,Refinery29,fashion,USA,NY,New York,New York,/financial-organization/eastern-capital,Eastern Capital,,USA,GA,Atlanta,Atlanta,series-a,2011-07-15,2011,
/company/refinery29,Refinery29,fashion,USA,NY,New York,New York,/financial-organization/eastern-capital,Eastern Capital,,USA,GA,Atlanta,Atlanta,series-b,2013-01-12,2013,3500000
/company/igaworldwide,IGA Worldwide,advertising,USA,NY,New York,New York,/financial-organization/easton-capital,Easton Capital,,USA,NY,New York,New York,series-a,2006-02-01,2006,17000000
/company/igaworldwide,IGA Worldwide,advertising,USA,NY,New York,New York,/financial-organization/easton-capital,Easton Capital,,USA,NY,New York,New York,series-b,2007-07-01,2007,25000000
/company/gocrosscampus,GoCrossCampus,games_video,USA,NY,New York,New York,/financial-organization/easton-capital,Easton Capital,,USA,NY,New York,New York,angel,2007-09-01,2007,375000
/company/gilt-groupe,Gilt Groupe,fashion,USA,NY,New York,New York,/financial-organization/eastward-capital-partners,Eastward Capital Partners,,USA,MA,Boston,West Newton,series-c+,2011-05-08,2011,138000000
/company/townwizard,TownWizard,mobile,USA,NY,New York,Scarsdale,/financial-organization/easy-alpha-bv,Easy Alpha BV,,,,unknown,,angel,2012-07-15,2012,121850
/company/open-xchange,Open-Xchange,software,USA,NY,New York,Tarrytown,/financial-organization/ecapital-entrepreneurial-partners-ag,eCAPITAL Entrepreneurial Partners AG,,DEU,,Mnster,Mnster,series-b,2008-11-04,2008,9000000
/company/giant-realm,Giant Realm,web,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-a,2008-03-01,2008,3500000
/company/tradertools,TraderTools,software,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,venture,2009-01-13,2009,7500000
/company/correctnet,CorrectNet,analytics,USA,NY,Hauppauge,Hauppauge,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-a,2008-06-03,2008,370000
/company/foliodynamix,FolioDynamix,finance,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-b,2010-12-21,2010,16000000
/company/tradertools,TraderTools,software,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,venture,2010-01-06,2010,2300000
/company/lifebooker-com,Lifebooker.com,advertising,USA,NY,New York,Brooklyn,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,venture,2011-05-06,2011,6500000
/company/mediabrix,MediaBrix,advertising,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-b,2011-12-15,2011,4000000
/company/kemp-technologies,KEMP Technologies,software,USA,NY,Yaphank,Yaphank,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,venture,2012-01-10,2012,16000000
/company/magnetic,Magnetic,advertising,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-b,2012-06-07,2012,10000000
/company/arkadium,Arkadium,games_video,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-a,2013-03-14,2013,5000000
/company/realmatch,RealMatch,advertising,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-c+,2013-07-22,2013,7000000
/company/mediabrix,MediaBrix,advertising,USA,NY,New York,New York,/financial-organization/edison-ventures,Edison Ventures,,USA,NJ,Philadelphia,Lawrenceville,series-b,2012-12-01,2012,3000000
/company/ilevel-solutions,iLEVEL Solutions,software,USA,NY,New York,New York,/financial-organization/egis-capital-partners,Egis Capital Partners,,USA,NJ,Madison,Madison,venture,2010-07-12,2010,6000000
/company/take-the-interview,Take the Interview,software,USA,NY,New York,New York,/financial-organization/stage2-ventures,Emerald Stage2 Ventures,,USA,PA,Philadelphia,Philadelphia,series-a,2013-06-25,2013,1600000
/company/xad,xAd,advertising,USA,NY,New York,New York,/financial-organization/emergence-capital-partners,Emergence Capital Partners,,USA,CA,SF Bay,San Mateo,venture,2010-10-13,2010,4000000
/company/mobile-intelligence-solutions,Mobile Intelligence Solutions,analytics,USA,NY,New York,New York,/financial-organization/emergence-capital-partners,Emergence Capital Partners,,USA,CA,SF Bay,San Mateo,venture,2011-07-14,2011,8000000
/company/groundlink,GroundLink,web,USA,NY,New York,New York,/financial-organization/emigrant-capital,Emigrant Capital,,USA,NY,New York,New York,series-a,2008-04-05,2008,20000000
/company/mydrobe,MyDrobe,fashion,USA,NY,New York,New York,/financial-organization/empire-angels,Empire Angels,,USA,NY,New York,New York,angel,2012-06-15,2012,
/company/fundation,Fundation,finance,USA,NY,New York,New York,/financial-organization/empire-angels,Empire Angels,,USA,NY,New York,New York,series-a,2013-03-28,2013,2728967
/company/basno,basno,web,USA,NY,New York,New York,/financial-organization/empire-angels,Empire Angels,,USA,NY,New York,New York,series-a,2013-07-02,2013,1000000
/company/opinionaided,Thumb,mobile,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,angel,2011-03-02,2011,1200000
/company/onswipe,OnSwipe,advertising,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,angel,2011-01-13,2011,1000000
/company/onswipe,OnSwipe,advertising,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,venture,2011-06-02,2011,5000000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,other,2011-09-19,2011,810000
/company/fondu,Fondu,web,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,angel,2011-11-01,2011,575000
/company/sonic-notify,Sonic Notify,software,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,series-a,2012-07-16,2012,4250000
/company/tapcommerce,TapCommerce,mobile,USA,NY,New York,New York,/financial-organization/eniac-ventures,ENIAC Ventures,,USA,NY,New York,New York,angel,2013-01-01,2013,1200000
/company/trusted-insight,Trusted Insight,web,USA,NY,New York,New York,/financial-organization/entrepreneurs-fund,Entrepreneurs Fund,,GBR,,London,London,angel,2013-08-21,2013,
/company/assured-labor,Assured Labor,web,USA,NY,New York,New York,/financial-organization/enzyme-venture-capital,Enzyme Venture Capital,,ARG,,Buenos Aires,Buenos Aires,series-a,2013-04-24,2013,5500000
/company/ilevel-solutions,iLEVEL Solutions,software,USA,NY,New York,New York,/financial-organization/epiphany-ventures,Epiphany Ventures,,IND,,Mumbai,Mumbai,venture,2010-07-12,2010,6000000
/company/txvia,TxVia,finance,USA,NY,New York,New York,/financial-organization/esprito-santo-tech-ventures,Esp_rito Santo Tech Ventures,,PRT,,Lisboa,Lisboa,series-b,2008-05-01,2008,9800000
/company/txvia,TxVia,finance,USA,NY,New York,New York,/financial-organization/esprito-santo-tech-ventures,Esp_rito Santo Tech Ventures,,PRT,,Lisboa,Lisboa,series-c+,2009-07-23,2009,15500000
/company/txvia,TxVia,finance,USA,NY,New York,New York,/financial-organization/esprito-santo-tech-ventures,Esp_rito Santo Tech Ventures,,PRT,,Lisboa,Lisboa,series-c+,2010-10-26,2010,27500000
/company/buddymedia,Salesforce Buddy Media,enterprise,USA,NY,New York,New York,/financial-organization/european-founders-fund,European Founders Fund,,DEU,,Germany - Other,,series-b,2008-04-15,2008,6500000
/company/mediamath,MediaMath,advertising,USA,NY,New York,New York,/financial-organization/european-founders-fund,European Founders Fund,,DEU,,Germany - Other,,venture,2009-08-05,2009,10000000
/company/mediamath,MediaMath,advertising,USA,NY,New York,New York,/financial-organization/european-founders-fund,European Founders Fund,,DEU,,Germany - Other,,series-b,2011-03-09,2011,14000000
/company/peer39,Peer39,advertising,USA,NY,New York,New York,/financial-organization/evergreen-venture-partners,Evergreen Venture Partners,,ISR,,Tel Aviv,Tel Aviv,series-c+,2009-05-27,2009,10500000
/company/varonis-systems,Varonis Systems,software,USA,NY,New York,New York,/financial-organization/evergreen-venture-partners,Evergreen Venture Partners,,ISR,,Tel Aviv,Tel Aviv,venture,2009-01-22,2009,15000000
/company/winetworks,WiNetworks,mobile,USA,NY,New York,New York,/financial-organization/evergreen-venture-partners,Evergreen Venture Partners,,ISR,,Tel Aviv,Tel Aviv,venture,2009-03-05,2009,8000000
/company/varonis-systems,Varonis Systems,software,USA,NY,New York,New York,/financial-organization/evergreen-venture-partners,Evergreen Venture Partners,,ISR,,Tel Aviv,Tel Aviv,series-b,2006-05-08,2006,10140000
/company/wander,Wander,web,USA,NY,New York,New York,/financial-organization/evisibility,eVisibility,,USA,CA,San Diego,San Diego,angel,2012-04-19,2012,1200000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/financial-organization/expansion-venture-capital,Expansion Venture Capital,,USA,NY,New York,New York,angel,2011-09-01,2011,250000
/company/chalkable,Chalkable,education,USA,NY,New York,NY,/financial-organization/expansion-venture-capital,Expansion Venture Capital,,USA,NY,New York,New York,angel,2012-09-04,2012,1300000
/company/pricing-engine,Pricing Engine,advertising,USA,NY,New York,New York,/financial-organization/expansion-venture-capital,Expansion Venture Capital,,USA,NY,New York,New York,angel,2012-01-01,2012,200000
/company/socratic-labs,Socratic Labs,education,USA,NY,New York,New York,/financial-organization/expansion-venture-capital,Expansion Venture Capital,,USA,NY,New York,New York,angel,2013-01-01,2013,
/company/localresponse,LocalResponse,advertising,USA,NY,New York,New York,/financial-organization/extreme-venture-partners,Extreme Venture Partners,,CAN,,Toronto,Toronto,series-a,2013-02-27,2013,1500000
/company/local-response,Local Response,advertising,USA,NY,New York,New York,/financial-organization/extreme-venture-partners,Extreme Venture Partners,,CAN,,Toronto,Toronto,series-a,2013-02-27,2013,1500000
/company/autotask,Autotask,software,USA,NY,East Greenbush,East Greenbush,/financial-organization/fa-technology-ventures,FA Technology Ventures,,USA,MA,Boston,Boston,series-c+,2006-06-20,2006,6000000
/company/knoa-software,Knoa Software,software,USA,NY,New York,New York,/financial-organization/fa-technology-ventures,FA Technology Ventures,,USA,MA,Boston,Boston,venture,2012-12-03,2012,7500000
/company/crowdtwist,CrowdTwist,enterprise,USA,NY,New York,New York,/financial-organization/fairhaven-capital-partners,Fairhaven Capital Partners,,USA,MA,Boston,Cambridge,series-a,2011-09-19,2011,6000000
/company/socialflow,SocialFlow,advertising,USA,NY,New York,New York,/financial-organization/fairhaven-capital-partners,Fairhaven Capital Partners,,USA,MA,Boston,Cambridge,series-b,2013-04-17,2013,10000000
/company/producteev,Producteev,software,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,angel,2008-07-15,2008,180000
/company/vook,Vook,enterprise,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,series-a,2010-02-19,2010,2500000
/company/smartling,Smartling,enterprise,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,series-a,2010-03-18,2010,4099998
/company/solve-media,Solve Media,advertising,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,series-a,2010-01-01,2010,
/company/bonobos,Bonobos,ecommerce,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,venture,2012-04-12,2012,16400000
/company/bonobos,Bonobos,ecommerce,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,venture,2013-03-13,2013,30000000
/company/floored,Floored,software,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,angel,2012-12-01,2012,1100000
/company/hireart,HireArt,enterprise,USA,NY,New York,New York,/financial-organization/felicis-ventures,Felicis Ventures,,USA,CA,SF Bay,Palo Alto,angel,2012-01-01,2012,1400000
/company/bitly,Bitly,web,USA,NY,New York,New York,/financial-organization/ff-angel-llc,FF Angel LLC,,USA,CA,SF Bay,San Francisco,series-a,2009-03-30,2009,2000000
/company/dailyburn,DailyBurn,web,USA,NY,New York,New York,/financial-organization/ff-angel-llc,FF Angel LLC,,USA,CA,SF Bay,San Francisco,angel,2009-05-26,2009,525000
/company/fanbridge,FanBridge,games_video,USA,NY,New York,New York,/financial-organization/ff-angel-llc,FF Angel LLC,,USA,CA,SF Bay,San Francisco,angel,2009-03-01,2009,350000
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2010-09-01,2010,3100000
/company/transactis,Transactis,software,USA,NY,Charlotte,Charlotte,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2010-11-29,2010,7000000
